Year,ActivityDate,FishTicketN,Vessel,Coop,Season,Pollock,Chinook
2000,2/25/00,G99023112,ROYAL AMERICAN,Akutan pollock,A,131.419754,3
2000,2/26/00,G98032796,PACIFIC EXPLORER,Akutan pollock,A,298.8873291,0
2000,2/26/00,G99004303,STORM PETREL,Northern Victor,A,233.6355743,3
2000,2/26/00,G99004304,POSEIDON,Northern Victor,A,195.3120728,3
2000,2/26/00,G99004867,GUN-MAR,Unisea,A,528.4015503,2
2000,2/26/00,G99015142,VIKING,Westward,A,342.9175415,0
2000,2/26/00,G99015144,CHELSEA K,Westward,A,837.6485596,0
2000,2/26/00,G99015147,PACIFIC PRINCE,Westward,A,423.0799255,0
2000,2/26/00,G99018541,BERING ROSE,Unalaska,A,348.7172241,2
2000,2/26/00,G99023114,RAVEN,Akutan pollock,A,134.3255005,0
2000,2/26/00,G99023115,PEGASUS,Akutan pollock,A,135.8078613,2
2000,2/26/00,G99023120,ARCTURUS,Akutan pollock,A,224.3463593,0
2000,2/26/00,G99023121,VIKING EXPLORER,Akutan pollock,A,223.8524017,0
2000,2/26/00,G99023122,DOMINATOR,Akutan pollock,A,284.2787781,0
2000,2/26/00,G99023125,INTREPID EXPLORER,Arctic Ent,A,147.3686829,0
2000,2/27/00,G98032797,OCEAN EXPLORER,Akutan pollock,A,308.9367676,0
2000,2/27/00,G99004306,COMMODORE,Northern Victor,A,196.9844818,1
2000,2/27/00,G99004868,DEFENDER,Unisea,A,696.6932983,1
2000,2/27/00,G99004869,ALSEA,Unisea,A,367.7137146,0
2000,2/27/00,G99015152,CAITLIN ANN,Westward,A,279.4434509,0
2000,2/27/00,G99015153,PACIFIC KNIGHT,Westward,A,423.480011,0
2000,2/27/00,G99018542,DESTINATION,Unalaska,A,413.704071,1
2000,2/27/00,G99018543,ALASKA ROSE,Unalaska,A,351.1956787,0
2000,2/27/00,G99018544,WESTERN DAWN,Unalaska,A,121.2170029,0
2000,2/27/00,G99023129,NORTHERN PATRIOT,Akutan pollock,A,473.9948425,0
2000,2/27/00,G99023134,GOLDEN DAWN,Akutan pollock,A,299.789978,0
2000,2/27/00,G99023136,DONA MARTITA,Westward,A,436.4782715,0
2000,2/28/00,G98032798,BRISTOL EXPLORER,Akutan pollock,A,376.2115479,0
2000,2/28/00,G98032799,ARCTIC EXPLORER,Akutan pollock,A,251.6011963,0
2000,2/28/00,G99004870,ARCTIC WIND,Westward,A,232.1917877,0
2000,2/28/00,G99004871,AMERICAN EAGLE,Northern Victor,A,208.9762726,2
2000,2/28/00,G99004872,AURIGA,Unisea,A,538.8640137,2
2000,2/28/00,G99015155,ALYESKA,Westward,A,220.2975616,0
2000,2/28/00,G99015156,WESTWARD I,Westward,A,302.3496399,0
2000,2/28/00,G99023138,PEGASUS,Akutan pollock,A,128.8061371,1
2000,2/28/00,G99023142,RAVEN,Akutan pollock,A,125.4681091,0
2000,2/28/00,G99023144,SOVEREIGNTY,Akutan pollock,A,426.971344,1
2000,2/28/00,G99023148,ROYAL AMERICAN,Akutan pollock,A,177.796875,0
2000,2/28/00,G99023149,COLUMBIA,Akutan pollock,A,238.7644043,0
2000,2/29/00,G99004307,POSEIDON,Northern Victor,A,234.6139832,1
2000,2/29/00,G99004308,ROYAL ATLANTIC,Northern Victor,A,224.9605408,0
2000,2/29/00,G99004873,ARGOSY,Unisea,A,362.1554871,0
2000,2/29/00,G99004874,SEADAWN,Unisea,A,302.1505737,1
2000,2/29/00,G99004875,GUN-MAR,Unisea,A,555.6634598,0
2000,2/29/00,G99015158,FIERCE ALLEGIANCE,Unisea,A,349.2474976,2.00000006
2000,2/29/00,G99018545,BERING ROSE,Unalaska,A,339.4212036,0
2000,2/29/00,G99023152,PACIFIC VIKING,Akutan pollock,A,217.9510956,0
2000,2/29/00,G99023153,NORDIC EXPLORER,Akutan pollock,A,163.2867584,0
2000,2/29/00,G99023154,INTREPID EXPLORER,Arctic Ent,A,182.0457153,0
2000,2/29/00,G99023156,ALDEBARAN,Akutan pollock,A,230.6799469,1
2000,2/29/00,G99023157,ARCTURUS,Akutan pollock,A,218.891861,0
2000,2/29/00,G99023162,GLADIATOR,Akutan pollock,A,302.0987854,1
2000,2/29/00,G99028376,PACIFIC EXPLORER,Akutan pollock,A,316.8320923,0
2000,3/1/00,G99004309,STORM PETREL,Northern Victor,A,243.6986351,0
2000,3/1/00,G99004876,STARWARD,Unisea,A,246.140625,2
2000,3/1/00,G99004877,STARLITE,Unisea,A,246.5937653,0
2000,3/1/00,G99004878,ALSEA,Unisea,A,354.317627,0
2000,3/1/00,G99004879,ARCTIC WIND,Westward,A,226.3975677,0
2000,3/1/00,G99015160,CHELSEA K,Westward,A,765.8106079,0
2000,3/1/00,G99018546,GREAT PACIFIC,Unalaska,A,221.79216,0
2000,3/1/00,G99018547,SEA WOLF,Unalaska,A,267.9102898,0
2000,3/1/00,G99023161,DOMINATOR,Akutan pollock,A,316.7177734,0
2000,3/1/00,G99023166,RAVEN,Akutan pollock,A,117.5093002,1
2000,3/1/00,G99023167,VIKING EXPLORER,Akutan pollock,A,224.3150635,1
2000,3/1/00,G99023170,PEGASUS,Akutan pollock,A,122.8054962,0
2000,3/1/00,G99028377,OCEAN EXPLORER,Akutan pollock,A,281.006073,0
2000,3/2/00,G99004310,COMMODORE,Northern Victor,A,182.5873108,0
2000,3/2/00,G99004880,AMERICAN EAGLE,Northern Victor,A,201.9067383,0
2000,3/2/00,G99004881,AURIGA,Unisea,A,506.0202026,1
2000,3/2/00,G99015163,VIKING,Westward,A,355.6912766,0
2000,3/2/00,G99015169,PACIFIC PRINCE,Westward,A,460.3647003,0
2000,3/2/00,G99018548,MORNING STAR,Unalaska,A,295.6114426,1
2000,3/2/00,G99018549,PROGRESS,Unalaska,A,172.2022086,0
2000,3/2/00,G99018576,WESTERN DAWN,Unalaska,A,139.1104889,0
2000,3/2/00,G99023168,GOLDEN DAWN,Akutan pollock,A,296.0704956,0
2000,3/2/00,G99023180,DONA MARTITA,Westward,A,448.9494629,0
2000,3/2/00,G99023182,SOVEREIGNTY,Akutan pollock,A,472.6567078,0
2000,3/2/00,G99028378,BRISTOL EXPLORER,Akutan pollock,A,341.5041199,0
2000,3/3/00,G99004311,SUNSET BAY,Northern Victor,A,175.9593544,0
2000,3/3/00,G99004312,POSEIDON,Northern Victor,A,214.5404911,0
2000,3/3/00,G99004882,ARGOSY,Unisea,A,400.5003662,1
2000,3/3/00,G99004883,AURORA,Unisea,A,532.4889526,0
2000,3/3/00,G99004884,GUN-MAR,Unisea,A,583.9388428,1
2000,3/3/00,G99015164,PACIFIC KNIGHT,Westward,A,428.661438,0
2000,3/3/00,G99015170,CAITLIN ANN,Westward,A,276.5245361,0
2000,3/3/00,G99015173,WESTWARD I,Westward,A,293.5276184,0
2000,3/3/00,G99018550,ALASKA ROSE,Unalaska,A,358.884613,0
2000,3/3/00,G99018577,DESTINATION,Unalaska,A,449.295105,0
2000,3/3/00,G99023183,COLUMBIA,Akutan pollock,A,227.6961823,0
2000,3/3/00,G99023184,ROYAL AMERICAN,Akutan pollock,A,166.0668621,0
2000,3/3/00,G99023190,GLADIATOR,Akutan pollock,A,215.3088989,1
2000,3/3/00,G99023191,NORDIC EXPLORER,Akutan pollock,A,191.9890289,0
2000,3/3/00,G99023192,INTREPID EXPLORER,Arctic Ent,A,166.4551392,0
2000,3/3/00,G99028379,ARCTIC EXPLORER,Akutan pollock,A,308.1053162,0
2000,3/4/00,G99004313,ROYAL ATLANTIC,Northern Victor,A,214.425293,1
2000,3/4/00,G99004314,STORM PETREL,Northern Victor,A,243.5067596,0
2000,3/4/00,G99004885,STARWARD,Unisea,A,232.2527695,3
2000,3/4/00,G99004886,STARLITE,Unisea,A,253.8114014,2
2000,3/4/00,G99015172,CHELSEA K,Westward,A,844.0125122,0
2000,3/4/00,G99015183,FIERCE ALLEGIANCE,Unisea,A,132.0380096,1
2000,3/4/00,G99018578,GREAT PACIFIC,Unalaska,A,226.2818604,0
2000,3/4/00,G99018579,BERING ROSE,Unalaska,A,348.5552979,0
2000,3/4/00,G99023193,PACIFIC VIKING,Akutan pollock,A,227.5832367,1
2000,3/4/00,G99023194,ALDEBARAN,Akutan pollock,A,228.7870789,0
2000,3/4/00,G99023196,DOMINATOR,Akutan pollock,A,312.8154907,2
2000,3/4/00,G99023198,PEGASUS,Akutan pollock,A,128.3988037,0
2000,3/4/00,G99023200,VIKING EXPLORER,Akutan pollock,A,238.5593891,0
2000,3/4/00,G99028380,ARCTURUS,Akutan pollock,A,226.2342377,0
2000,3/5/00,G99004315,COMMODORE,Northern Victor,A,196.1280975,0
2000,3/5/00,G99004887,DEFENDER,Unisea,A,690.256958,4
2000,3/5/00,G99004888,ARCTIC WIND,Westward,A,220.8123932,1
2000,3/5/00,G99004889,AMERICAN EAGLE,Northern Victor,A,194.6160736,0
2000,3/5/00,G99004890,STARWARD,Unisea,A,264.8276978,2
2000,3/5/00,G99004891,STARLITE,Unisea,A,247.9067078,0
2000,3/5/00,G99015181,PACIFIC KNIGHT,Westward,A,420.7674866,0
2000,3/5/00,G99015182,VIKING,Westward,A,381.7953491,0
2000,3/5/00,G99018580,SEA WOLF,Unalaska,A,335.7017212,0
2000,3/5/00,G99018581,PROGRESS,Unalaska,A,199.575882,0
2000,3/5/00,G99023202,RAVEN,Akutan pollock,A,133.4786377,2
2000,3/5/00,G99023204,GOLDEN DAWN,Akutan pollock,A,310.4799194,3
2000,3/5/00,G99023209,COLUMBIA,Akutan pollock,A,211.2546539,1
2000,3/5/00,G99023210,ROYAL AMERICAN,Akutan pollock,A,127.7043457,1
2000,3/5/00,G99023216,DONA MARTITA,Westward,A,409.7804565,8.000000238
2000,3/5/00,G99028381,BRISTOL EXPLORER,Akutan pollock,A,386.9681702,0
2000,3/6/00,G99004316,SUNSET BAY,Northern Victor,A,194.8230896,1
2000,3/6/00,G99004317,POSEIDON,Northern Victor,A,218.7344666,0
2000,3/6/00,G99004892,AURORA,Unisea,A,607.2009277,0
2000,3/6/00,G99015185,CAITLIN ANN,Westward,A,218.5702667,0
2000,3/6/00,G99015187,WESTWARD I,Westward,A,276.1280823,0
2000,3/6/00,G99015188,PACIFIC PRINCE,Westward,A,449.7115173,0
2000,3/6/00,G99018582,MORNING STAR,Unalaska,A,359.6461792,0
2000,3/6/00,G99018583,WESTERN DAWN,Unalaska,A,139.0569763,0
2000,3/6/00,G99018584,ALASKA ROSE,Unalaska,A,355.8563843,0
2000,3/6/00,G99023218,SOVEREIGNTY,Akutan pollock,A,307.8027649,3
2000,3/6/00,G99023223,NORDIC EXPLORER,Akutan pollock,A,159.5904083,2
2000,3/6/00,G99023224,INTREPID EXPLORER,Arctic Ent,A,156.2442169,0
2000,3/7/00,G99004318,ROYAL ATLANTIC,Northern Victor,A,250.1006927,0
2000,3/7/00,G99004893,SEADAWN,Unisea,A,308.0693359,0
2000,3/7/00,G99004894,GUN-MAR,Unisea,A,522.7707787,0
2000,3/7/00,G99004895,AMERICAN EAGLE,Northern Victor,A,225.7457581,0
2000,3/7/00,G99015193,CHELSEA K,Westward,A,856.7849121,0
2000,3/7/00,G99018585,GREAT PACIFIC,Unalaska,A,216.568995,1.000000009
2000,3/7/00,G99018588,DESTINATION,Unalaska,A,468.921814,0
2000,3/7/00,G99023225,PACIFIC VIKING,Akutan pollock,A,229.0020905,0
2000,3/7/00,G99023227,ALDEBARAN,Akutan pollock,A,222.9687958,0
2000,3/7/00,G99023233,ARCTURUS,Akutan pollock,A,226.3730316,1
2000,3/7/00,G99023238,GLADIATOR,Akutan pollock,A,307.5052185,0
2000,3/8/00,G99004319,STORM PETREL,Northern Victor,A,247.3636932,0
2000,3/8/00,G99004896,ALSEA,Unisea,A,353.3160706,0
2000,3/8/00,G99004897,ARCTIC WIND,Westward,A,244.6761932,1
2000,3/8/00,G99004898,STARLITE,Unisea,A,252.8164368,0
2000,3/8/00,G99004899,AURIGA,Unisea,A,527.9681396,7
2000,3/8/00,G99005921,VIKING EXPLORER,Akutan pollock,A,208.9889374,1
2000,3/8/00,G99015197,PACIFIC KNIGHT,Westward,A,429.0333939,0
2000,3/8/00,G99015198,VIKING,Westward,A,117.791893,0
2000,3/8/00,G99018586,BERING ROSE,Unalaska,A,298.8215637,2
2000,3/8/00,G99018587,STARWARD,Unisea,A,240.2902985,0
2000,3/8/00,G99023235,RAVEN,Akutan pollock,A,141.0509796,2
2000,3/8/00,G99023244,GOLDEN DAWN,Akutan pollock,A,297.2561951,0
2000,3/8/00,G99023246,DOMINATOR,Akutan pollock,A,330.3039246,0
2000,3/9/00,G99004320,COMMODORE,Northern Victor,A,248.0889893,0
2000,3/9/00,G99004900,AMERICAN EAGLE,Northern Victor,A,221.5508881,1
2000,3/9/00,G99004901,NORDIC STAR,Unisea,A,164.3300781,0
2000,3/9/00,G99004902,STARWARD,Unisea,A,251.5892334,2
2000,3/9/00,G99004903,AURORA,Unisea,A,550.4815063,3
2000,3/9/00,G99015203,WESTWARD I,Westward,A,275.5951233,0
2000,3/9/00,G99015250,PACIFIC PRINCE,Westward,A,453.3058167,0
2000,3/9/00,G99016859,WALTER N,Peter Pan,A,180.4154968,1
2000,3/9/00,G99018589,SEA WOLF,Unalaska,A,322.0180511,0
2000,3/9/00,G99018590,PROGRESS,Unalaska,A,210.6159866,0
2000,3/9/00,G99023243,PEGASUS,Akutan pollock,A,146.7708435,3
2000,3/9/00,G99023254,INTREPID EXPLORER,Arctic Ent,A,182.3791199,0
2000,3/9/00,G99023259,PREDATOR,Akutan pollock,A,107.9524612,3
2000,3/9/00,G99023264,NORDIC EXPLORER,Akutan pollock,A,159.9845734,0
2000,3/10/00,G99004321,ROYAL ATLANTIC,Northern Victor,A,221.6574268,0
2000,3/10/00,G99004322,HALF MOON BAY,Northern Victor,A,187.8417778,0
2000,3/10/00,G99004904,GUN-MAR,Unisea,A,614.8771973,0
2000,3/10/00,G99004905,SEADAWN,Unisea,A,318.0486755,0
2000,3/10/00,G99005922,COLUMBIA,Akutan pollock,A,223.7644043,0
2000,3/10/00,G99015212,CHELSEA K,Westward,A,842.5524139,0
2000,3/10/00,G99018591,MORNING STAR,Unalaska,A,340.4903259,0
2000,3/10/00,G99018592,ALASKA ROSE,Unalaska,A,351.9899292,2
2000,3/10/00,G99023271,ALDEBARAN,Akutan pollock,A,175.0435486,0
2000,3/10/00,G99023280,ARCTURUS,Akutan pollock,A,206.781723,0
2000,3/10/00,G99023285,GLADIATOR,Akutan pollock,A,297.0974426,2
2000,3/11/00,G99004323,STORM PETREL,Northern Victor,A,206.7322845,0
2000,3/11/00,G99004906,STARLITE,Unisea,A,223.4904785,0
2000,3/11/00,G99004907,AMERICAN EAGLE,Northern Victor,A,212.5113373,0
2000,3/11/00,G99004908,DEFENDER,Unisea,A,625.9934082,0
2000,3/11/00,G99015207,PACIFIC KNIGHT,Westward,A,465.0154419,0
2000,3/11/00,G99015208,PACIFIC PRINCE,Westward,A,246.3331146,0
2000,3/11/00,G99016865,WALTER N,Peter Pan,A,148.3325806,1
2000,3/11/00,G99018593,POSEIDON,Northern Victor,A,220.9511871,0
2000,3/11/00,G99018594,GREAT PACIFIC,Unalaska,A,205.3891907,0
2000,3/11/00,G99018595,WESTERN DAWN,Unalaska,A,133.6410217,0
2000,3/11/00,G99023252,DOMINATOR,Akutan pollock,A,328.4173889,0
2000,3/11/00,G99023281,PEGASUS,Akutan pollock,A,130.8609314,5
2000,3/12/00,G99004324,COMMODORE,Northern Victor,A,207.619072,0
2000,3/12/00,G99004909,ARCTIC WIND,Westward,A,244.7129364,0
2000,3/12/00,G99004910,NORDIC STAR,Unisea,A,180.1304474,3
2000,3/12/00,G99004911,STARWARD,Unisea,A,237.5637665,7
2000,3/12/00,G99004912,STARLITE,Unisea,A,256.0966187,0
2000,3/12/00,G99015220,WESTWARD I,Westward,A,318.7086182,1
2000,3/12/00,G99018596,DESTINATION,Unalaska,A,467.857666,0
2000,3/12/00,G99018597,PROGRESS,Unalaska,A,206.6710505,0
2000,3/13/00,G99004325,ROYAL ATLANTIC,Northern Victor,A,240.905838,0
2000,3/13/00,G99004326,HALF MOON BAY,Northern Victor,A,184.1789856,0
2000,3/13/00,G99004913,AMERICAN EAGLE,Northern Victor,A,219.9465179,0
2000,3/13/00,G99004914,SEADAWN,Unisea,A,286.8407516,0
2000,3/13/00,G99004915,GUN-MAR,Unisea,A,544.5427856,0
2000,3/13/00,G99015222,PACIFIC KNIGHT,Westward,A,458.6383057,0
2000,3/13/00,G99016870,AMBER DAWN,Peter Pan,A,136.6048279,0
2000,3/13/00,G99018598,BERING ROSE,Unalaska,A,274.7546082,0
2000,3/13/00,G99018599,SEA WOLF,Unalaska,A,302.8005066,0
2000,3/14/00,G99004328,POSEIDON,Northern Victor,A,213.3851929,0
2000,3/14/00,G99004916,ARGOSY,Unisea,A,350.3504639,1
2000,3/14/00,G99004917,ARCTIC WIND,Westward,A,152.6948242,0
2000,3/14/00,G99004918,NORDIC STAR,Unisea,A,165.4053345,0
2000,3/14/00,G99015225,CHELSEA K,Westward,A,808.8791504,1
2000,3/14/00,G99018600,MORNING STAR,Unalaska,A,350.6491089,0
2000,3/14/00,G99018628,GREAT PACIFIC,Unalaska,A,269.3576965,0
2000,3/15/00,G99004329,STORM PETREL,Northern Victor,A,238.9236145,0
2000,3/15/00,G99004919,AURIGA,Unisea,A,444.281105,1.000000015
2000,3/15/00,G99004920,AMERICAN EAGLE,Northern Victor,A,210.1145782,0
2000,3/15/00,G99004921,STARWARD,Unisea,A,214.4808655,0
2000,3/15/00,G99015227,PACIFIC KNIGHT,Westward,A,458.4160461,0
2000,3/15/00,G99018626,PROGRESS,Unalaska,A,215.8450508,1.999999993
2000,3/15/00,G99018627,ALASKA ROSE,Unalaska,A,353.1066895,0
2000,3/16/00,G99004330,COMMODORE,Northern Victor,A,219.7314758,0
2000,3/16/00,G99004331,ROYAL ATLANTIC,Northern Victor,A,205.6989899,0
2000,3/16/00,G99004922,STARFISH,Unisea,A,262.7445374,1
2000,3/16/00,G99004923,STARLITE,Unisea,A,236.0857162,0
2000,3/16/00,G99004924,AURORA,Unisea,A,411.6586304,8
2000,3/16/00,G99018629,DESTINATION,Unalaska,A,200.854126,0
2000,3/16/00,G99018630,GREAT PACIFIC,Unalaska,A,107.992836,0
2000,3/17/00,G99004332,POSEIDON,Northern Victor,A,199.6466522,0
2000,3/17/00,G99004925,GUN-MAR,Unisea,A,571.8804321,3
2000,3/17/00,G99004926,AMERICAN EAGLE,Northern Victor,A,208.757637,0
2000,3/17/00,G99004927,NORDIC STAR,Unisea,A,176.8681793,1
2000,3/17/00,G99004928,STARFISH,Unisea,A,274.819519,1
2000,3/17/00,G99015230,CHELSEA K,Westward,A,771.1816406,0
2000,3/17/00,G99015231,PACIFIC KNIGHT,Westward,A,378.046814,0
2000,3/18/00,G99004333,HALF MOON BAY,Northern Victor,A,194.227066,0
2000,3/18/00,G99004929,STARWARD,Unisea,A,240.9090576,3
2000,3/18/00,G99004930,ARCTIC WIND,Westward,A,219.2389069,0
2000,3/18/00,G99004931,STARLITE,Unisea,A,258.9341202,0
2000,3/18/00,G99004932,AURORA,Unisea,A,340.2536316,3
2000,3/19/00,G99004334,STORM PETREL,Northern Victor,A,243.9213409,0
2000,3/20/00,G99004933,NORDIC STAR,Unisea,A,207.4213486,1.000000015
2000,3/20/00,G99004934,STARFISH,Unisea,A,311.1535549,0
2000,3/20/00,G99004935,STARLITE,Unisea,A,251.8303223,0
2000,3/20/00,G99004936,STARWARD,Unisea,A,232.7157288,0
2000,3/21/00,G99004336,COMMODORE,Northern Victor,A,164.1490479,0
2000,3/23/00,G99004937,NORDIC STAR,Unisea,A,186.6218796,5
2000,3/23/00,G99004938,STARWARD,Unisea,A,237.749527,2
2000,3/23/00,G99004939,STARFISH,Unisea,A,119.7898026,0
2000,3/31/00,G99020936,WALTER N,Peter Pan,A,142.9497375,1
2000,4/2/00,G99020826,WALTER N,Peter Pan,A,174.91745,1
2000,7/4/00,G99022505,NORDIC EXPLORER,Akutan pollock,B,163.2854004,0
2000,7/4/00,G99022508,INTREPID EXPLORER,Arctic Ent,B,158.4446106,0
2000,7/6/00,G99022511,INTREPID EXPLORER,Arctic Ent,B,144.4203033,0
2000,7/6/00,G99022512,NORDIC EXPLORER,Akutan pollock,B,160.5275269,0
2000,7/8/00,G99022519,INTREPID EXPLORER,Arctic Ent,B,171.1548462,0
2000,7/8/00,G99022520,NORDIC EXPLORER,Akutan pollock,B,162.6385803,0
2000,7/9/00,G99022523,INTREPID EXPLORER,Arctic Ent,B,169.4515991,0
2000,7/11/00,G99022530,NORDIC EXPLORER,Akutan pollock,B,179.929245,0
2000,7/11/00,G99022532,INTREPID EXPLORER,Arctic Ent,B,161.0922546,0
2000,7/13/00,G99022535,NORDIC EXPLORER,Akutan pollock,B,131.608902,0
2000,7/13/00,G99022539,PACIFIC VIKING,Akutan pollock,B,111.337204,0
2000,7/14/00,G99022544,INTREPID EXPLORER,Arctic Ent,B,149.7219391,0
2000,7/14/00,G99022546,GLADIATOR,Akutan pollock,B,217.6821136,0
2000,7/16/00,G99022549,NORDIC EXPLORER,Akutan pollock,B,176.3539886,0
2000,7/17/00,G99022557,INTREPID EXPLORER,Arctic Ent,B,153.3747559,0
2000,7/18/00,G99022560,GLADIATOR,Akutan pollock,B,305.6436462,0
2000,7/19/00,G99004002,GOLD RUSH,Northern Victor,B,105.7375488,0
2000,7/19/00,G99004003,HALF MOON BAY,Northern Victor,B,123.4976921,0
2000,7/19/00,G99022561,NORDIC EXPLORER,Akutan pollock,B,167.8132019,0
2000,7/19/00,G99022562,GOLDEN DAWN,Akutan pollock,B,310.5103073,0
2000,7/20/00,G99022563,LESLIE LEE,Akutan pollock,B,117.3060837,0
2000,7/20/00,G99022565,VIKING EXPLORER,Akutan pollock,B,220.5143814,0
2000,7/21/00,G99004005,GOLD RUSH,Northern Victor,B,106.951828,0
2000,7/21/00,G99022569,INTREPID EXPLORER,Arctic Ent,B,127.9447556,0
2000,7/21/00,G99022574,NORDIC EXPLORER,Akutan pollock,B,160.2299805,0
2000,7/22/00,G99004006,HALF MOON BAY,Northern Victor,B,145.5130157,0
2000,7/22/00,G99012539,PACIFIC VIKING,Akutan pollock,B,205.814209,0
2000,7/22/00,G99012540,GLADIATOR,Akutan pollock,B,297.6059265,0
2000,7/22/00,G99022575,LESLIE LEE,Akutan pollock,B,108.2082901,0
2000,7/23/00,G99004007,COMMODORE,Northern Victor,B,201.6474533,0
2000,7/24/00,G99004009,EXCALIBUR II,Northern Victor,B,148.0458984,0
2000,7/24/00,G99004010,GOLD RUSH,Northern Victor,B,105.6980896,0
2000,7/24/00,G99012546,GOLDEN DAWN,Akutan pollock,B,310.3315735,2
2000,7/24/00,G99012548,LESLIE LEE,Akutan pollock,B,127.459404,0
2000,7/24/00,G99015343,NORDIC STAR,Unisea,B,187.5818787,0
2000,7/24/00,G99015344,ARCTIC WIND,Westward,B,222.183609,0
2000,7/25/00,G99004011,HALF MOON BAY,Northern Victor,B,187.4961395,0
2000,7/25/00,G99022576,VIKING EXPLORER,Akutan pollock,B,221.6392975,0
2000,7/25/00,G99022577,GLADIATOR,Akutan pollock,B,282.7782898,0
2000,7/25/00,G99022578,PACIFIC VIKING,Akutan pollock,B,239.213913,0
2000,7/25/00,G99022580,NORDIC EXPLORER,Akutan pollock,B,164.2873993,0
2000,7/26/00,G99004012,COMMODORE,Northern Victor,B,206.5676231,0
2000,7/26/00,G99015345,ARCTIC WIND,Westward,B,225.8926849,0
2000,7/26/00,G99015347,NORDIC STAR,Unisea,B,177.1441536,0
2000,7/26/00,G99015352,WESTWARD I,Westward,B,132.4004364,0
2000,7/26/00,G99022581,INTREPID EXPLORER,Arctic Ent,B,151.8234558,0
2000,7/26/00,G99022584,LESLIE LEE,Akutan pollock,B,109.8262711,0
2000,7/26/00,G99022586,DONA MARTITA,Westward,B,392.4185944,0
2000,7/27/00,G99004014,EXCALIBUR II,Northern Victor,B,151.390274,0
2000,7/27/00,G99004015,GOLD RUSH,Northern Victor,B,109.3309479,0
2000,7/27/00,G99004941,STARLITE,Unisea,B,239.3758545,0
2000,7/27/00,G99004942,STARWARD,Unisea,B,242.8773956,1
2000,7/27/00,G99004943,SEADAWN,Unisea,B,255.910141,1
2000,7/27/00,G99004945,AMERICAN EAGLE,Northern Victor,B,221.3689575,0
2000,7/27/00,G99015348,PACIFIC KNIGHT,Westward,B,416.8552246,23
2000,7/27/00,G99015351,FIERCE ALLEGIANCE,Unisea,B,294.7595825,34
2000,7/27/00,G99022589,GOLDEN PISCES,Akutan pollock,B,100.9688797,0
2000,7/27/00,G99022591,VIKING EXPLORER,Akutan pollock,B,200.8532104,0
2000,7/28/00,G99004016,HALF MOON BAY,Northern Victor,B,180.0122528,0
2000,7/28/00,G99004944,STARFISH,Unisea,B,275.4519958,0
2000,7/28/00,G99004946,DEFENDER,Unisea,B,672.244873,0
2000,7/28/00,G99015353,VIKING,Westward,B,317.1636658,0
2000,7/28/00,G99015356,ALASKAN COMMAND,Westward,B,404.7305603,0
2000,7/28/00,G99022590,GOLDEN DAWN,Akutan pollock,B,293.7970581,0
2000,7/28/00,G99022592,PACIFIC VIKING,Akutan pollock,B,212.3251343,0
2000,7/28/00,G99022593,GLADIATOR,Akutan pollock,B,317.3718491,0
2000,7/29/00,G99004017,COMMODORE,Northern Victor,B,215.571991,0
2000,7/29/00,G99004948,NORDIC STAR,Unisea,B,166.0022583,0
2000,7/29/00,G99015355,CHELSEA K,Westward,B,575.8015137,1
2000,7/29/00,G99015357,ARCTIC WIND,Westward,B,223.9952816,0
2000,7/29/00,G99022596,LESLIE LEE,Akutan pollock,B,126.7059784,0
2000,7/30/00,G99004020,GOLD RUSH,Northern Victor,B,105.0920792,0
2000,7/30/00,G99004021,STORM PETREL,Northern Victor,B,219.9428482,1
2000,7/30/00,G99004947,AURIGA,Unisea,B,477.4082031,0
2000,7/30/00,G99004949,AURORA,Unisea,B,513.2398758,0
2000,7/30/00,G99004950,STARWARD,Unisea,B,234.2187195,0
2000,7/30/00,G99015358,PACIFIC PRINCE,Westward,B,389.4647522,1
2000,7/30/00,G99022602,NORTHERN PATRIOT,Akutan pollock,B,273.2355118,0
2000,7/30/00,G99022603,DOMINATOR,Akutan pollock,B,264.4856262,0
2000,7/30/00,G99022604,INTREPID EXPLORER,Arctic Ent,B,166.9404907,0
2000,7/30/00,G99028383,ARCTIC EXPLORER,Akutan pollock,B,283.0155029,0
2000,7/31/00,G99004022,EXCALIBUR II,Northern Victor,B,119.0982513,0
2000,7/31/00,G99004023,HALF MOON BAY,Northern Victor,B,182.4952393,0
2000,7/31/00,G99004951,STARLITE,Unisea,B,234.6103973,0
2000,7/31/00,G99004952,AMERICAN EAGLE,Northern Victor,B,196.2141037,0
2000,7/31/00,G99004954,STARFISH,Unisea,B,275.0501709,0
2000,7/31/00,G99015359,WESTWARD I,Westward,B,277.0275764,0
2000,7/31/00,G99015360,CAITLIN ANN,Westward,B,243.535347,0
2000,7/31/00,G99015361,PACIFIC KNIGHT,Westward,B,410.9525452,0
2000,7/31/00,G99022605,VIKING EXPLORER,Akutan pollock,B,130.8323574,0
2000,7/31/00,G99022606,ROYAL AMERICAN,Akutan pollock,B,162.2126465,0
2000,7/31/00,G99022607,LESLIE LEE,Akutan pollock,B,135.4808197,0
2000,7/31/00,G99022608,SOVEREIGNTY,Akutan pollock,B,224.3413639,0
2000,8/1/00,G99004024,ROYAL ATLANTIC,Northern Victor,B,222.949295,1
2000,8/1/00,G99004953,SEADAWN,Unisea,B,264.904335,0
2000,8/1/00,G99004955,DEFENDER,Unisea,B,657.3834839,1
