,,A Season,,,,,,,,B Season,,,,,,,,2006
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
OCEAN LEADER,Peter Pan,775.743,15,0,0.0193363,1.14372,58,0.565814,1.1886,280.888,27,0,0.0961237,1.10048,8,-3.71949,0.333333,1056.63,42,0,0.039749,66
AMERICAN BEAUTY,Peter Pan,1140.3,69,0,0.0605106,1.0358,77,0.0616736,1.02056,2780.87,205,1010.25,0.073718,1.12823,112,-2.53726,0.333333,3921.16,274,1010.25,0.0963211,189
ALASKAN COMMAND,Westward,2539.19,602,7526.63,0.237084,0.913043,602,-2.13862,0.333333,13605.1,350,113.53,0.0257257,0.971358,350,0.0325606,1.01085,16144.3,952,7640.16,0.128866,952
COLUMBIA,Akutan pollock,1699.85,246,2025.82,0.144719,1.01111,246,-0.975128,0.674957,2905.23,136,3049.17,0.0468122,0.868152,136,-1.0999,0.633367,4605.07,382,5074.99,0.13533,382
DOMINATOR,Akutan pollock,1860.32,348,3238.08,0.187065,1.04225,348,-1.50066,0.499781,6007.36,230,1928.9,0.0382864,0.875083,182,-0.643814,0.785395,7867.68,578,5166.97,0.11853,530
BRISTOL EXPLORER,Akutan pollock,2608.12,454,3282.26,0.174072,1.05619,407,-1.34226,0.552579,3352.34,175,1707.27,0.0522024,0.881018,117,-1.38767,0.537443,5960.46,629,4989.52,0.140092,524
STORM PETREL,Northern Victor,3682.46,291,340.458,0.0790232,1.05572,278,-0.166111,0.94463,4904.08,145,0,0.0295672,0.984174,127,-0.173777,0.942074,8586.55,436,340.458,0.0584743,405
ALYESKA,Westward,764.232,146,1167.33,0.191042,1.16087,146,-1.54023,0.486589,0,0,,,,,,,764.232,146,1167.33,0.219511,146
POSEIDON,Northern Victor,2202.36,208,1014.71,0.0944441,0.984933,207,-0.355588,0.881471,4528.43,68,0,0.0150163,0.70085,83,0.60609,1.20203,6730.79,276,1014.71,0.0549997,290
ANITA J,Northern Victor,1945.94,157,252.273,0.0806809,0.99757,143,-0.185877,0.938041,4456.15,72,0,0.0161575,0.88008,103,0.544881,1.18163,6402.08,229,252.273,0.0404246,246
OCEAN EXPLORER,Akutan pollock,1270.73,284,2925.37,0.223493,1.03341,284,-1.9471,0.350968,7434.82,243,1566.23,0.032684,1.02554,243,-0.342719,0.88576,8705.56,527,4491.6,0.127527,527
WALTER N,Peter Pan,1050.4,30,0,0.0285606,1.10127,75,0.453107,1.15104,1176.47,16,0,0.0136,1.13519,35,0.678974,1.22632,2226.87,46,0,0.0206568,110
EXCALIBUR II,Northern Victor,345.277,75,862.549,0.217217,0.958167,75,-1.85884,0.380388,821.666,5,0,0.0060852,1.11226,24,1.0794,1.3598,1166.94,80,862.549,0.0950977,99
GOLD RUSH,Northern Victor,407.016,66,648.094,0.162156,0.960531,66,-1.18368,0.60544,966.671,17,0,0.0175861,1.12031,28,0.466172,1.15539,1373.69,83,648.094,0.0623213,94
WESTWARD I,Westward,1765.33,308,2917.23,0.174472,1.00432,308,-1.34407,0.551978,7422.82,115,0,0.0154928,1.05844,206,0.582759,1.19425,9188.15,423,2917.23,0.0755862,514
GOLDEN DAWN,Akutan pollock,1705.01,295,3040.97,0.173019,0.950915,295,-1.3263,0.5579,6040.54,255,2099.72,0.0422148,0.935609,200,-0.855503,0.714832,7745.56,550,5140.7,0.0897856,495
OCEANIC,Peter Pan,1539.32,100,0,0.0649636,1.04509,105,0.00711324,1.00237,1621.39,25,0,0.0154189,1.15194,49,0.582275,1.19409,3160.71,125,0,0.039548,154
LISA MELINDA,Akutan pollock,20.9682,17,322.775,0.810752,0.766,17,-9.11741,0.333333,0,0,,,,,,,20.9682,17,322.775,0.285097,17
LESLIE LEE,Akutan pollock,135.247,85,1083.7,0.628479,1.06469,85,-6.89923,0.333333,1135.58,5,0,0.00440304,1.14587,34,1.1696,1.38987,1270.83,90,1083.7,0.0586105,119
ELIZABETH F,Peter Pan,904.746,5,0,0.00552641,0.981876,58,0.735105,1.24503,230.68,9,0,0.039015,1.13777,6,-0.676145,0.774618,1135.43,14,0,0.0123302,64
TRAVELER,Akutan pollock,108.284,3,0,0.0277049,1.02313,7,0.46273,1.15424,412.059,4,0,0.00970734,1.15472,12,0.885761,1.29525,520.343,7,0,0.0134527,19
VANGUARD,Unalaska,259.669,6,0,0.0231064,1.14473,19,0.519121,1.17304,908.724,17,0,0.0187075,1.06019,25,0.406327,1.13544,1168.39,23,0,0.0196852,44
RAVEN,Akutan pollock,2608.08,71,0,0.0272231,1.01805,174,0.47093,1.15698,0,0,,,,,,,2608.08,71,0,0.0272231,174
PEGASUS,Akutan pollock,2311.92,51,0,0.0220596,1.02382,155,0.534075,1.17803,0,0,,,,,,,2311.92,51,0,0.0220596,155
OCEAN HOPE 3,Westward,102.717,42,782.356,0.408889,0.726823,42,-4.20522,0.333333,325.417,0,0,0,0.973349,8,1.40299,1.46766,428.134,42,782.356,0.142917,50
PACIFIC RAM,Akutan pollock,217.08,13,0,0.0598858,1.05637,15,0.0692038,1.02307,0,0,,,,,,,217.08,13,0,0.0598858,15
MAR-GUN,Mothership,128.082,0,0,0,1.19257,10,0.801566,1.26719,143.492,0,0,0,1.15559,4,1.40265,1.46755,271.573,0,0,0,14
NORDIC FURY,Northern Victor,308.354,7,0,0.0227012,1.11471,22,0.524128,1.17471,0,0,,,,,,,308.354,7,0,0.0227012,22
SEEKER,Akutan pollock,987.177,11,0,0.0111429,1.08,69,0.666421,1.22214,959.556,86,493.749,0.0896247,0.78657,30,-3.37842,0.333333,1946.73,97,493.749,0.0860486,99
WESTERN DAWN,Unalaska,131.921,17,145.439,0.128865,0.972961,17,-0.774612,0.741796,1554.69,19,0,0.0122211,1.01585,41,0.75292,1.25097,1686.61,36,145.439,0.0245627,58
MISS BERDIE,Northern Victor,101.242,0,0,0,0.987131,6,0.801523,1.26717,0,0,,,,,,,101.242,0,0,0,6
BLUE FOX,Akutan pollock,307.935,0,0,0,0.831113,16,0.80185,1.26728,0,0,,,,,,,307.935,0,0,0,16
PREDATOR,Akutan pollock,637.89,5,0,0.00783834,0.948682,39,0.706416,1.23547,0,0,,,,,,,637.89,5,0,0.00783834,39
CAITLIN ANN,Westward,316.76,2,0,0.00631392,1.07475,22,0.724619,1.24154,4059.45,128,210.617,0.0315314,1.04041,116,-0.278857,0.907048,4376.21,130,210.617,0.0481815,138
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,936.428,67,249.679,0.0715485,1.10673,34,-2.41279,0.333333,936.428,67,249.679,0.114661,34
HALF MOON BAY,Northern Victor,0,0,,,,,,,3165.61,76,0,0.024008,1.0094,84,0.123999,1.04133,3165.61,76,0,0.024008,84
SUNSET BAY,Northern Victor,0,0,,,,,,,1404.91,43,460.042,0.0306069,0.859801,42,-0.228605,0.923798,1404.91,43,460.042,0.0311,42
HICKORY WIND,Westward,0,0,,,,,,,748.079,22,173.628,0.0294087,0.722821,17,-0.16441,0.945197,748.079,22,173.628,0.0238687,17
MAJESTY,Akutan pollock,0,0,,,,,,,3312.34,100,317.868,0.0301902,1.05595,100,-0.206832,0.931056,3312.34,100,317.868,0.0581235,100
PACIFIC CHALLENGER,Peter Pan,0,0,,,,,,,283.786,18,711.234,0.0634281,0.716217,18,-1.97903,0.340324,283.786,18,711.234,0.133666,18
MARK I,Akutan pollock,0,0,,,,,,,44.4208,12,464.344,0.270144,0.933859,12,-12.9969,0.333333,44.4208,12,464.344,0.465834,12

TOTAL,,138329,16388,114789,0.118471,,16537,,,330651,8989,45180.8,0.0271858,,9290,,,468980,25377,159969,0.0541111,25827
